route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
4,11,633,"HOBOKEN TERMINAL",0,"342JC014",165
4,11,634,"HOBOKEN TERMINAL",0,"342JC005",165
4,11,635,"HOBOKEN TERMINAL",0,"342JC010",165
4,11,636,"HOBOKEN TERMINAL",0,"342JC009",165
4,11,637,"HOBOKEN TERMINAL",0,"342JC018",165
4,11,638,"HOBOKEN TERMINAL",0,"342JC005",165
4,11,639,"HOBOKEN TERMINAL",0,"342JC004",165
4,11,640,"HOBOKEN TERMINAL",0,"342JC014",165
4,11,641,"HOBOKEN TERMINAL",0,"342JC005",165
4,11,642,"HOBOKEN TERMINAL",0,"342JC018",165
4,11,643,"HOBOKEN TERMINAL",0,"342JC002",165
4,11,644,"HOBOKEN TERMINAL",0,"342JC014",165
4,11,645,"HOBOKEN TERMINAL",0,"342JC005",165
4,11,646,"HOBOKEN TERMINAL",0,"342JC019",165
4,11,647,"HOBOKEN TERMINAL",0,"342JC018",165
4,11,648,"HOBOKEN TERMINAL",0,"342JC014",165
4,11,649,"HOBOKEN TERMINAL",0,"342JC005",165
4,11,650,"HOBOKEN TERMINAL",0,"342JC019",165
4,11,651,"HOBOKEN TERMINAL",0,"342JC018",165
4,11,652,"HOBOKEN TERMINAL",0,"342JC014",165
4,11,653,"HOBOKEN TERMINAL",0,"342JC005",165
4,11,654,"HOBOKEN TERMINAL",0,"342JC019",165
4,11,655,"HOBOKEN TERMINAL",0,"342JC018",165
4,11,656,"HOBOKEN TERMINAL",0,"342JC014",165
4,11,657,"HOBOKEN TERMINAL",0,"342JC005",165
4,11,658,"HOBOKEN TERMINAL",0,"342JC019",165
4,11,659,"HOBOKEN TERMINAL",0,"342JC018",165
4,11,660,"HOBOKEN TERMINAL",0,"342JC014",165
4,11,661,"HOBOKEN TERMINAL",0,"342JC023",165
4,11,662,"HOBOKEN TERMINAL",0,"342JC005",165
4,11,663,"HOBOKEN TERMINAL",0,"342JC019",165
4,11,664,"HOBOKEN TERMINAL",0,"342JC025",165
4,11,665,"HOBOKEN TERMINAL",0,"342JC018",165
4,11,666,"HOBOKEN TERMINAL",0,"342JC027",165
4,11,667,"HOBOKEN TERMINAL",0,"342JC014",165
4,11,668,"HOBOKEN TERMINAL",0,"342JC005",165
4,11,669,"HOBOKEN TERMINAL",0,"342JC019",165
4,11,670,"HOBOKEN TERMINAL",0,"342JC027",165
4,11,671,"HOBOKEN TERMINAL",0,"342JC014",165
4,11,672,"HOBOKEN TERMINAL",0,"342JC023",165
4,11,673,"HOBOKEN TERMINAL",0,"342JC005",165
4,11,674,"HOBOKEN TERMINAL",0,"342JC033",165
4,11,675,"HOBOKEN TERMINAL",0,"342JC018",165
4,11,676,"HOBOKEN TERMINAL",0,"342JC027",165
4,11,677,"HOBOKEN TERMINAL",0,"342JC023",165
4,11,678,"HOBOKEN TERMINAL",0,"342JC005",165
4,11,679,"HOBOKEN TERMINAL",0,"342JC019",165
4,11,680,"HOBOKEN TERMINAL",0,"342JC032",165
4,11,681,"HOBOKEN TERMINAL",0,"342JC025",165
4,11,682,"HOBOKEN TERMINAL",0,"342JC019",165
4,11,683,"HOBOKEN TERMINAL",0,"342JC032",165
4,11,684,"HOBOKEN TERMINAL",0,"342JC025",165
4,11,685,"HOBOKEN TERMINAL",0,"342JC019",165
4,11,686,"HOBOKEN TERMINAL",0,"342JC032",165
4,11,687,"HOBOKEN TERMINAL",0,"342JC025",165
4,11,688,"HOBOKEN TERMINAL",0,"342JC019",165
4,11,689,"HOBOKEN TERMINAL",0,"342JC032",165
4,11,690,"HOBOKEN TERMINAL",0,"342JC025",165
4,11,691,"HOBOKEN TERMINAL",0,"342JC019",165
4,11,692,"HOBOKEN TERMINAL",0,"342JC004",166
4,11,693,"HOBOKEN TERMINAL",0,"342JC002",166
4,11,694,"HOBOKEN TERMINAL",0,"342JC020",166
4,11,695,"HOBOKEN TERMINAL",0,"342JC010",166
4,11,696,"HOBOKEN TERMINAL",0,"342JC019",166
4,11,697,"HOBOKEN TERMINAL",0,"342JC022",166
4,11,698,"HOBOKEN TERMINAL",0,"342JC018",166
4,11,699,"HOBOKEN TERMINAL",0,"342JC020",166
4,11,700,"HOBOKEN TERMINAL",0,"342JC009",166
4,11,701,"HOBOKEN TERMINAL",0,"342JC004",166
4,11,702,"HOBOKEN TERMINAL",0,"342JC023",166
4,11,703,"HOBOKEN TERMINAL",0,"342JC025",166
4,11,704,"HOBOKEN TERMINAL",0,"342JC019",166
4,11,705,"HOBOKEN TERMINAL",0,"342JC028",166
4,11,706,"TONNELLE AVENUE",0,"342JC006",167
4,11,707,"TONNELLE AVENUE",0,"342JC011",167
4,11,708,"TONNELLE AVENUE",0,"342JC001",167
4,11,709,"TONNELLE AVENUE",0,"342JC008",167
4,11,710,"TONNELLE AVENUE",0,"342JC013",167
4,11,711,"TONNELLE AVENUE",0,"342JC017",167
4,11,712,"TONNELLE AVENUE",0,"342JC015",167
4,11,713,"TONNELLE AVENUE",0,"342JC016",167
4,11,714,"TONNELLE AVENUE",0,"342JC006",167
4,11,715,"TONNELLE AVENUE",0,"342JC011",167
4,11,716,"TONNELLE AVENUE",0,"342JC001",167
4,11,717,"TONNELLE AVENUE",0,"342JC008",167
4,11,718,"TONNELLE AVENUE",0,"342JC021",167
4,11,719,"TONNELLE AVENUE",0,"342JC013",167
4,11,720,"TONNELLE AVENUE",0,"342JC017",167
4,11,721,"TONNELLE AVENUE",0,"342JC015",167
4,11,722,"TONNELLE AVENUE",0,"342JC016",167
4,11,723,"TONNELLE AVENUE",0,"342JC006",167
4,11,724,"TONNELLE AVENUE",0,"342JC011",167
4,11,725,"TONNELLE AVENUE",0,"342JC001",167
4,11,726,"TONNELLE AVENUE",0,"342JC008",167
4,11,727,"TONNELLE AVENUE",0,"342JC021",167
4,11,728,"TONNELLE AVENUE",0,"342JC013",167
4,11,729,"TONNELLE AVENUE",0,"342JC015",167
4,11,730,"TONNELLE AVENUE",0,"342JC016",167
4,11,731,"TONNELLE AVENUE",0,"342JC006",167
4,11,732,"TONNELLE AVENUE",0,"342JC001",167
4,11,733,"TONNELLE AVENUE",0,"342JC008",167
4,11,734,"TONNELLE AVENUE",0,"342JC021",167
4,11,735,"TONNELLE AVENUE",0,"342JC015",167
4,11,736,"TONNELLE AVENUE",0,"342JC006",167
4,11,737,"TONNELLE AVENUE",0,"342JC001",167
4,11,738,"TONNELLE AVENUE",0,"342JC008",167
4,11,739,"TONNELLE AVENUE",0,"342JC021",167
4,11,740,"TONNELLE AVENUE",0,"342JC015",167
4,11,741,"TONNELLE AVENUE",0,"342JC006",167
4,11,742,"TONNELLE AVENUE",0,"342JC001",167
4,11,743,"TONNELLE AVENUE",0,"342JC008",167
4,11,744,"TONNELLE AVENUE",0,"342JC021",167
4,11,745,"TONNELLE AVENUE",0,"342JC015",167
4,11,746,"TONNELLE AVENUE",0,"342JC006",167
4,11,747,"TONNELLE AVENUE",0,"342JC001",167
4,11,748,"TONNELLE AVENUE",0,"342JC008",167
4,11,749,"TONNELLE AVENUE",0,"342JC026",167
4,11,750,"TONNELLE AVENUE",0,"342JC021",167
4,11,751,"TONNELLE AVENUE",0,"342JC030",167
4,11,752,"TONNELLE AVENUE",0,"342JC015",167
4,11,753,"TONNELLE AVENUE",0,"342JC006",167
4,11,754,"TONNELLE AVENUE",0,"342JC029",167
4,11,755,"TONNELLE AVENUE",0,"342JC031",167
4,11,756,"TONNELLE AVENUE",0,"342JC001",167
4,11,757,"TONNELLE AVENUE",0,"342JC008",167
4,11,758,"TONNELLE AVENUE",0,"342JC026",167
4,11,759,"TONNELLE AVENUE",0,"342JC021",167
4,11,760,"TONNELLE AVENUE",0,"342JC030",167
4,11,761,"TONNELLE AVENUE",0,"342JC015",167
4,11,762,"TONNELLE AVENUE",0,"342JC006",167
4,11,763,"TONNELLE AVENUE",0,"342JC029",167
4,11,764,"TONNELLE AVENUE",0,"342JC031",167
4,11,765,"TONNELLE AVENUE",0,"342JC001",167
4,11,766,"TONNELLE AVENUE",0,"342JC008",167
4,11,767,"TONNELLE AVENUE",0,"342JC026",167
4,11,768,"TONNELLE AVENUE",0,"342JC021",167
4,11,769,"TONNELLE AVENUE",0,"342JC015",167
4,11,770,"TONNELLE AVENUE",0,"342JC006",167
4,11,771,"TONNELLE AVENUE",0,"342JC029",167
4,11,772,"TONNELLE AVENUE",0,"342JC031",167
4,11,773,"TONNELLE AVENUE",0,"342JC001",167
4,11,774,"TONNELLE AVENUE",0,"342JC026",167
4,11,775,"TONNELLE AVENUE",0,"342JC015",167
4,11,776,"TONNELLE AVENUE",0,"342JC031",167
4,11,777,"TONNELLE AVENUE",0,"342JC026",167
4,11,778,"TONNELLE AVENUE",0,"342JC015",167
4,11,779,"TONNELLE AVENUE",0,"342JC031",167
4,11,780,"TONNELLE AVENUE",0,"342JC026",167
4,11,781,"TONNELLE AVENUE",0,"342JC015",167
4,11,782,"TONNELLE AVENUE",0,"342JC031",167
4,11,783,"TONNELLE AVENUE",0,"342JC026",167
4,11,784,"TONNELLE AVENUE",0,"342JC015",167
4,11,785,"HOBOKEN TERMINAL",0,"342JC001",168
4,11,786,"HOBOKEN TERMINAL",0,"342JC002",168
4,11,787,"HOBOKEN TERMINAL",0,"342JC005",168
4,11,788,"HOBOKEN TERMINAL",0,"342JC010",168
4,11,789,"HOBOKEN TERMINAL",0,"342JC028",168
4,11,790,"HOBOKEN TERMINAL",0,"342JC032",168
4,11,791,"TONNELLE AVENUE",0,"342JC003",169
4,11,792,"TONNELLE AVENUE",0,"342JC007",169
4,11,793,"TONNELLE AVENUE",0,"342JC012",169
4,11,794,"TONNELLE AVENUE",0,"342JC003",169
4,11,795,"TONNELLE AVENUE",0,"342JC007",169
4,11,796,"TONNELLE AVENUE",0,"342JC012",169
4,11,797,"TONNELLE AVENUE",0,"342JC003",169
4,11,798,"TONNELLE AVENUE",0,"342JC007",169
4,11,799,"TONNELLE AVENUE",0,"342JC012",169
4,11,800,"TONNELLE AVENUE",0,"342JC003",169
4,11,801,"TONNELLE AVENUE",0,"342JC007",169
4,11,802,"TONNELLE AVENUE",0,"342JC012",169
4,11,803,"TONNELLE AVENUE",0,"342JC003",169
4,11,804,"TONNELLE AVENUE",0,"342JC007",169
4,11,805,"TONNELLE AVENUE",0,"342JC012",169
4,11,806,"TONNELLE AVENUE",0,"342JC003",169
4,11,807,"TONNELLE AVENUE",0,"342JC007",169
4,11,808,"TONNELLE AVENUE",0,"342JC012",169
4,11,809,"TONNELLE AVENUE",0,"342JC003",169
4,11,810,"TONNELLE AVENUE",0,"342JC007",169
4,11,811,"TONNELLE AVENUE",0,"342JC012",169
4,11,812,"TONNELLE AVENUE",0,"342JC003",169
4,11,813,"TONNELLE AVENUE",0,"342JC007",169
4,11,814,"TONNELLE AVENUE",0,"342JC003",169
4,11,815,"TONNELLE AVENUE",0,"342JC007",169
4,11,816,"TONNELLE AVENUE",0,"342JC003",169
4,11,817,"TONNELLE AVENUE",0,"342JC007",169
4,11,818,"TONNELLE AVENUE",0,"342JC003",169
4,11,819,"TONNELLE AVENUE",0,"342JC007",169
4,11,820,"TONNELLE AVENUE",0,"342JC003",169
4,11,821,"TONNELLE AVENUE",0,"342JC007",169
4,11,822,"TONNELLE AVENUE",0,"342JC003",169
4,11,823,"TONNELLE AVENUE",0,"342JC007",169
4,11,824,"TONNELLE AVENUE",0,"342JC003",169
4,11,825,"TONNELLE AVENUE",0,"342JC007",169
4,11,826,"TONNELLE AVENUE",0,"342JC003",169
4,11,827,"TONNELLE AVENUE",0,"342JC007",169
4,11,828,"TONNELLE AVENUE",0,"342JC024",169
4,11,829,"TONNELLE AVENUE",0,"342JC003",169
4,11,830,"TONNELLE AVENUE",0,"342JC007",169
4,11,831,"TONNELLE AVENUE",0,"342JC024",169
4,11,832,"TONNELLE AVENUE",0,"342JC003",169
4,11,833,"TONNELLE AVENUE",0,"342JC007",169
4,11,834,"TONNELLE AVENUE",0,"342JC024",169
4,11,835,"TONNELLE AVENUE",0,"342JC003",169
4,11,836,"TONNELLE AVENUE",0,"342JC007",169
4,11,837,"TONNELLE AVENUE",0,"342JC024",169
4,11,838,"TONNELLE AVENUE",0,"342JC003",169
4,11,839,"TONNELLE AVENUE",0,"342JC007",169
4,11,840,"TONNELLE AVENUE",0,"342JC024",169
4,11,841,"TONNELLE AVENUE",0,"342JC003",169
4,11,842,"TONNELLE AVENUE",0,"342JC007",169
4,11,843,"TONNELLE AVENUE",0,"342JC024",169
4,11,844,"TONNELLE AVENUE",0,"342JC003",169
4,11,845,"TONNELLE AVENUE",0,"342JC007",169
4,11,846,"TONNELLE AVENUE",0,"342JC003",169
4,11,847,"TONNELLE AVENUE",0,"342JC007",169
4,11,848,"TONNELLE AVENUE",0,"342JC003",169
4,11,849,"TONNELLE AVENUE",0,"342JC007",169
4,11,850,"TONNELLE AVENUE",0,"342JC003",169
4,11,851,"TONNELLE AVENUE",0,"342JC007",169
4,11,852,"TONNELLE AVENUE",0,"342JC003",169
4,11,853,"TONNELLE AVENUE",0,"342JC007",169
4,11,854,"TONNELLE AVENUE",0,"342JC003",169
4,11,855,"TONNELLE AVENUE",0,"342JC007",169
4,11,856,"TONNELLE AVENUE",0,"342JC003",169
4,11,857,"TONNELLE AVENUE",0,"342JC007",169
4,11,858,"HOBOKEN TERMINAL",0,"342JC014",170
4,11,859,"HOBOKEN TERMINAL",0,"342JC002",170
4,11,860,"HOBOKEN TERMINAL",0,"342JC019",170
4,11,861,"HOBOKEN TERMINAL",0,"342JC022",170
4,11,862,"HOBOKEN TERMINAL",0,"342JC004",170
4,11,863,"HOBOKEN TERMINAL",0,"342JC028",170
4,11,864,"HOBOKEN TERMINAL",0,"342JC033",170
4,11,865,"HOBOKEN TERMINAL",0,"342JC018",170
4,11,866,"HOBOKEN TERMINAL",0,"342JC032",170
4,11,867,"HOBOKEN TERMINAL",0,"342JC025",170
4,11,868,"HOBOKEN TERMINAL",0,"342JC032",170
4,11,869,"HOBOKEN TERMINAL",0,"342JC019",171
4,11,870,"HOBOKEN TERMINAL",0,"342JC009",171
4,11,871,"HOBOKEN TERMINAL",0,"342JC010",171
4,11,872,"HOBOKEN TERMINAL",0,"342JC028",171
4,11,873,"HOBOKEN TERMINAL",0,"342JC025",171
4,11,874,"HOBOKEN TERMINAL",1,"342JC003",172
4,11,875,"HOBOKEN TERMINAL",1,"342JC007",172
4,11,876,"HOBOKEN TERMINAL",1,"342JC012",172
4,11,877,"HOBOKEN TERMINAL",1,"342JC003",172
4,11,878,"HOBOKEN TERMINAL",1,"342JC007",172
4,11,879,"HOBOKEN TERMINAL",1,"342JC012",172
4,11,880,"HOBOKEN TERMINAL",1,"342JC003",172
4,11,881,"HOBOKEN TERMINAL",1,"342JC007",172
4,11,882,"HOBOKEN TERMINAL",1,"342JC012",172
4,11,883,"HOBOKEN TERMINAL",1,"342JC003",172
4,11,884,"HOBOKEN TERMINAL",1,"342JC007",172
4,11,885,"HOBOKEN TERMINAL",1,"342JC012",172
4,11,886,"HOBOKEN TERMINAL",1,"342JC003",172
4,11,887,"HOBOKEN TERMINAL",1,"342JC007",172
4,11,888,"HOBOKEN TERMINAL",1,"342JC012",172
4,11,889,"HOBOKEN TERMINAL",1,"342JC003",172
4,11,890,"HOBOKEN TERMINAL",1,"342JC007",172
4,11,891,"HOBOKEN TERMINAL",1,"342JC012",172
4,11,892,"HOBOKEN TERMINAL",1,"342JC003",172
4,11,893,"HOBOKEN TERMINAL",1,"342JC007",172
4,11,894,"HOBOKEN TERMINAL",1,"342JC012",172
4,11,895,"HOBOKEN TERMINAL",1,"342JC003",172
4,11,896,"HOBOKEN TERMINAL",1,"342JC007",172
4,11,897,"HOBOKEN TERMINAL",1,"342JC003",172
4,11,898,"HOBOKEN TERMINAL",1,"342JC007",172
4,11,899,"HOBOKEN TERMINAL",1,"342JC003",172
4,11,900,"HOBOKEN TERMINAL",1,"342JC007",172
4,11,901,"HOBOKEN TERMINAL",1,"342JC003",172
4,11,902,"HOBOKEN TERMINAL",1,"342JC007",172
4,11,903,"HOBOKEN TERMINAL",1,"342JC003",172
4,11,904,"HOBOKEN TERMINAL",1,"342JC007",172
4,11,905,"HOBOKEN TERMINAL",1,"342JC003",172
4,11,906,"HOBOKEN TERMINAL",1,"342JC007",172
4,11,907,"HOBOKEN TERMINAL",1,"342JC003",172
4,11,908,"HOBOKEN TERMINAL",1,"342JC007",172
4,11,909,"HOBOKEN TERMINAL",1,"342JC003",172
4,11,910,"HOBOKEN TERMINAL",1,"342JC007",172
4,11,911,"HOBOKEN TERMINAL",1,"342JC024",172
4,11,912,"HOBOKEN TERMINAL",1,"342JC003",172
4,11,913,"HOBOKEN TERMINAL",1,"342JC007",172
4,11,914,"HOBOKEN TERMINAL",1,"342JC024",172
4,11,915,"HOBOKEN TERMINAL",1,"342JC003",172
4,11,916,"HOBOKEN TERMINAL",1,"342JC007",172
4,11,917,"HOBOKEN TERMINAL",1,"342JC024",172
4,11,918,"HOBOKEN TERMINAL",1,"342JC003",172
4,11,919,"HOBOKEN TERMINAL",1,"342JC007",172
4,11,920,"HOBOKEN TERMINAL",1,"342JC024",172
4,11,921,"HOBOKEN TERMINAL",1,"342JC003",172
4,11,922,"HOBOKEN TERMINAL",1,"342JC007",172
4,11,923,"HOBOKEN TERMINAL",1,"342JC024",172
4,11,924,"HOBOKEN TERMINAL",1,"342JC003",172
4,11,925,"HOBOKEN TERMINAL",1,"342JC007",172
4,11,926,"HOBOKEN TERMINAL",1,"342JC024",172
4,11,927,"HOBOKEN TERMINAL",1,"342JC003",172
4,11,928,"HOBOKEN TERMINAL",1,"342JC007",172
4,11,929,"HOBOKEN TERMINAL",1,"342JC003",172
4,11,930,"HOBOKEN TERMINAL",1,"342JC007",172
4,11,931,"HOBOKEN TERMINAL",1,"342JC003",172
4,11,932,"HOBOKEN TERMINAL",1,"342JC007",172
4,11,933,"HOBOKEN TERMINAL",1,"342JC003",172
4,11,934,"HOBOKEN TERMINAL",1,"342JC007",172
4,11,935,"HOBOKEN TERMINAL",1,"342JC003",172
4,11,936,"HOBOKEN TERMINAL",1,"342JC007",172
4,11,937,"HOBOKEN TERMINAL",1,"342JC003",172
4,11,938,"HOBOKEN TERMINAL",1,"342JC007",172
4,11,939,"HOBOKEN TERMINAL",1,"342JC003",172
4,11,940,"HOBOKEN TERMINAL",1,"342JC007",172
4,11,941,"8TH STREET",1,"342JC002",173
4,11,942,"8TH STREET",1,"342JC005",173
4,11,943,"8TH STREET",1,"342JC010",173
4,11,944,"8TH STREET",1,"342JC004",173
4,11,945,"8TH STREET",1,"342JC009",173
4,11,946,"8TH STREET",1,"342JC002",173
4,11,947,"8TH STREET",1,"342JC005",173
4,11,948,"8TH STREET",1,"342JC010",173
4,11,949,"8TH STREET",1,"342JC019",173
4,11,950,"8TH STREET",1,"342JC014",173
4,11,951,"8TH STREET",1,"342JC020",173
4,11,952,"8TH STREET",1,"342JC005",173
4,11,953,"8TH STREET",1,"342JC018",173
4,11,954,"8TH STREET",1,"342JC002",173
4,11,955,"8TH STREET",1,"342JC014",173
4,11,956,"8TH STREET",1,"342JC005",173
4,11,957,"8TH STREET",1,"342JC009",173
4,11,958,"8TH STREET",1,"342JC019",173
4,11,959,"8TH STREET",1,"342JC018",173
4,11,960,"8TH STREET",1,"342JC002",173
4,11,961,"8TH STREET",1,"342JC014",173
4,11,962,"8TH STREET",1,"342JC005",173
4,11,963,"8TH STREET",1,"342JC004",173
4,11,964,"8TH STREET",1,"342JC019",173
4,11,965,"8TH STREET",1,"342JC018",173
4,11,966,"8TH STREET",1,"342JC014",173
4,11,967,"8TH STREET",1,"342JC005",173
4,11,968,"8TH STREET",1,"342JC019",173
4,11,969,"8TH STREET",1,"342JC018",173
4,11,970,"8TH STREET",1,"342JC014",173
4,11,971,"8TH STREET",1,"342JC005",173
4,11,972,"8TH STREET",1,"342JC019",173
4,11,973,"8TH STREET",1,"342JC018",173
4,11,974,"8TH STREET",1,"342JC014",173
4,11,975,"8TH STREET",1,"342JC005",173
4,11,976,"8TH STREET",1,"342JC019",173
4,11,977,"8TH STREET",1,"342JC018",173
4,11,978,"8TH STREET",1,"342JC014",173
4,11,979,"8TH STREET",1,"342JC023",173
4,11,980,"8TH STREET",1,"342JC005",173
4,11,981,"8TH STREET",1,"342JC025",173
4,11,982,"8TH STREET",1,"342JC014",173
4,11,983,"8TH STREET",1,"342JC023",173
4,11,984,"8TH STREET",1,"342JC033",173
4,11,985,"8TH STREET",1,"342JC018",173
4,11,986,"8TH STREET",1,"342JC014",173
4,11,987,"8TH STREET",1,"342JC028",173
4,11,988,"8TH STREET",1,"342JC005",173
4,11,989,"8TH STREET",1,"342JC019",173
4,11,990,"8TH STREET",1,"342JC018",173
4,11,991,"8TH STREET",1,"342JC032",173
4,11,992,"8TH STREET",1,"342JC028",173
4,11,993,"8TH STREET",1,"342JC023",173
4,11,994,"8TH STREET",1,"342JC025",173
4,11,995,"8TH STREET",1,"342JC005",173
4,11,996,"8TH STREET",1,"342JC019",173
4,11,997,"8TH STREET",1,"342JC032",173
4,11,998,"8TH STREET",1,"342JC025",173
4,11,999,"8TH STREET",1,"342JC019",173
4,11,1000,"8TH STREET",1,"342JC032",173
4,11,1001,"8TH STREET",1,"342JC025",173
4,11,1002,"8TH STREET",1,"342JC019",173
4,11,1003,"8TH STREET",1,"342JC032",173
4,11,1004,"8TH STREET",1,"342JC025",173
4,11,1005,"8TH STREET",1,"342JC019",173
4,11,1006,"8TH STREET",1,"342JC032",173
4,11,1007,"8TH STREET",1,"342JC025",173
4,11,1008,"8TH STREET",1,"342JC019",173
4,11,1009,"8TH STREET",1,"342JC004",174
4,11,1010,"8TH STREET",1,"342JC018",174
4,11,1011,"8TH STREET",1,"342JC009",174
4,11,1012,"8TH STREET",1,"342JC004",174
4,11,1013,"8TH STREET",1,"342JC019",174
4,11,1014,"8TH STREET",1,"342JC027",174
4,11,1015,"8TH STREET",1,"342JC005",174
4,11,1016,"8TH STREET",1,"342JC019",174
4,11,1017,"8TH STREET",1,"342JC027",174
4,11,1018,"8TH STREET",1,"342JC023",174
4,11,1019,"8TH STREET",1,"342JC033",174
4,11,1020,"8TH STREET",1,"342JC027",174
4,11,1021,"WEST SIDE AVENUE",1,"342JC001",175
4,11,1022,"22ND STREET",1,"342JC014",176
4,11,1023,"22ND STREET",1,"342JC002",176
4,11,1024,"22ND STREET",1,"342JC019",176
4,11,1025,"22ND STREET",1,"342JC022",176
4,11,1026,"22ND STREET",1,"342JC020",176
4,11,1027,"22ND STREET",1,"342JC010",176
4,11,1028,"22ND STREET",1,"342JC004",176
4,11,1029,"22ND STREET",1,"342JC022",176
4,11,1030,"22ND STREET",1,"342JC028",176
4,11,1031,"22ND STREET",1,"342JC018",176
4,11,1032,"22ND STREET",1,"342JC032",176
4,11,1033,"22ND STREET",1,"342JC025",176
4,11,1034,"22ND STREET",1,"342JC032",176
4,11,1035,"DANFORTH AVENUE",1,"342JC009",177
4,11,1036,"DANFORTH AVENUE",1,"342JC010",177
4,11,1037,"DANFORTH AVENUE",1,"342JC028",177
4,11,1038,"DANFORTH AVENUE",1,"342JC025",177
4,11,1039,"8TH STREET",1,"342JC009",178
4,11,1040,"8TH STREET",1,"342JC014",178
4,11,1041,"8TH STREET",1,"342JC018",178
4,11,1042,"8TH STREET",1,"342JC020",178
4,11,1043,"8TH STREET",1,"342JC022",178
4,11,1044,"8TH STREET",1,"342JC023",178
4,11,1045,"8TH STREET",1,"342JC025",178
4,11,1046,"8TH STREET",1,"342JC027",178
4,11,1047,"22ND STREET",1,"342JC033",179
4,11,1048,"WEST SIDE AVENUE",1,"342JC006",180
4,11,1049,"WEST SIDE AVENUE",1,"342JC011",180
4,11,1050,"WEST SIDE AVENUE",1,"342JC017",180
4,11,1051,"WEST SIDE AVENUE",1,"342JC021",180
4,11,1052,"WEST SIDE AVENUE",1,"342JC026",180
4,11,1053,"WEST SIDE AVENUE",1,"342JC030",180
4,11,1054,"WEST SIDE AVENUE",1,"342JC008",181
4,11,1055,"WEST SIDE AVENUE",1,"342JC013",181
4,11,1056,"WEST SIDE AVENUE",1,"342JC015",181
4,11,1057,"WEST SIDE AVENUE",1,"342JC016",181
4,11,1058,"WEST SIDE AVENUE",1,"342JC006",181
4,11,1059,"WEST SIDE AVENUE",1,"342JC011",181
4,11,1060,"WEST SIDE AVENUE",1,"342JC001",181
4,11,1061,"WEST SIDE AVENUE",1,"342JC008",181
4,11,1062,"WEST SIDE AVENUE",1,"342JC013",181
4,11,1063,"WEST SIDE AVENUE",1,"342JC017",181
4,11,1064,"WEST SIDE AVENUE",1,"342JC015",181
4,11,1065,"WEST SIDE AVENUE",1,"342JC016",181
4,11,1066,"WEST SIDE AVENUE",1,"342JC006",181
4,11,1067,"WEST SIDE AVENUE",1,"342JC011",181
4,11,1068,"WEST SIDE AVENUE",1,"342JC001",181
4,11,1069,"WEST SIDE AVENUE",1,"342JC008",181
4,11,1070,"WEST SIDE AVENUE",1,"342JC021",181
4,11,1071,"WEST SIDE AVENUE",1,"342JC013",181
4,11,1072,"WEST SIDE AVENUE",1,"342JC017",181
4,11,1073,"WEST SIDE AVENUE",1,"342JC015",181
4,11,1074,"WEST SIDE AVENUE",1,"342JC016",181
4,11,1075,"WEST SIDE AVENUE",1,"342JC006",181
4,11,1076,"WEST SIDE AVENUE",1,"342JC011",181
4,11,1077,"WEST SIDE AVENUE",1,"342JC001",181
4,11,1078,"WEST SIDE AVENUE",1,"342JC008",181
4,11,1079,"WEST SIDE AVENUE",1,"342JC021",181
4,11,1080,"WEST SIDE AVENUE",1,"342JC015",181
4,11,1081,"WEST SIDE AVENUE",1,"342JC006",181
4,11,1082,"WEST SIDE AVENUE",1,"342JC001",181
4,11,1083,"WEST SIDE AVENUE",1,"342JC008",181
4,11,1084,"WEST SIDE AVENUE",1,"342JC021",181
4,11,1085,"WEST SIDE AVENUE",1,"342JC015",181
4,11,1086,"WEST SIDE AVENUE",1,"342JC006",181
4,11,1087,"WEST SIDE AVENUE",1,"342JC001",181
4,11,1088,"WEST SIDE AVENUE",1,"342JC008",181
4,11,1089,"WEST SIDE AVENUE",1,"342JC021",181
4,11,1090,"WEST SIDE AVENUE",1,"342JC015",181
4,11,1091,"WEST SIDE AVENUE",1,"342JC006",181
4,11,1092,"WEST SIDE AVENUE",1,"342JC001",181
4,11,1093,"WEST SIDE AVENUE",1,"342JC008",181
4,11,1094,"WEST SIDE AVENUE",1,"342JC021",181
4,11,1095,"WEST SIDE AVENUE",1,"342JC015",181
4,11,1096,"WEST SIDE AVENUE",1,"342JC006",181
4,11,1097,"WEST SIDE AVENUE",1,"342JC029",181
4,11,1098,"WEST SIDE AVENUE",1,"342JC031",181
4,11,1099,"WEST SIDE AVENUE",1,"342JC001",181
4,11,1100,"WEST SIDE AVENUE",1,"342JC008",181
4,11,1101,"WEST SIDE AVENUE",1,"342JC026",181
4,11,1102,"WEST SIDE AVENUE",1,"342JC021",181
4,11,1103,"WEST SIDE AVENUE",1,"342JC030",181
4,11,1104,"WEST SIDE AVENUE",1,"342JC015",181
4,11,1105,"WEST SIDE AVENUE",1,"342JC006",181
4,11,1106,"WEST SIDE AVENUE",1,"342JC029",181
4,11,1107,"WEST SIDE AVENUE",1,"342JC031",181
4,11,1108,"WEST SIDE AVENUE",1,"342JC001",181
4,11,1109,"WEST SIDE AVENUE",1,"342JC008",181
4,11,1110,"WEST SIDE AVENUE",1,"342JC026",181
4,11,1111,"WEST SIDE AVENUE",1,"342JC021",181
4,11,1112,"WEST SIDE AVENUE",1,"342JC030",181
4,11,1113,"WEST SIDE AVENUE",1,"342JC015",181
